ColumnVariableCode,ColumnVariableMeasurementUnitValue,ColumnVariableStatisticalUnitValue,ColumnVariableCodeValue,ColumnVariableParentCodeValue
GeographyCode,,,Geography Code
WP6501EW0001,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0002,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0003,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0004,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0005,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0006,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0007,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_R38H8eTt, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0008,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0009,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0010,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0011,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0012,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0013,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0014,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_1, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0015,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0016,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0017,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0018,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0019,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0020,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0021,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_2, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0022,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0023,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0024,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0025,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0026,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0027,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0028,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_3, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0029,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0030,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0031,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0032,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0033,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0034,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0035,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_4, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0036,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0037,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0038,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0039,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0040,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0041,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0042,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_5, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0043,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0044,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0045,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0046,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0047,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0048,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0049,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_6, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0050,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0051,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0052,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0053,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0054,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0055,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0056,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_7, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0057,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0058,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0059,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0060,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0061,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0062,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0063,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_8, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
WP6501EW0064,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bv2ej",
WP6501EW0065,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_10",
WP6501EW0066,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_11",
WP6501EW0067,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_12",
WP6501EW0068,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_14",
WP6501EW0069,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_15",
WP6501EW0070,count,F_PERSON_F@5f@PERSON,"F@5f@PERSON_OCCPUK113@5f@T010A|C_OCCPUK11_2_9, F@5f@PERSON_HLQPUK11@5f@T007A|C_HLQPUK11_Ta6bFrtj",
